Source;Target;Type;Weight
257396357;22606966;Directed;2
257396357;193763394;Directed;1
257396357;191004748;Directed;1
257396357;61502712;Directed;2
257396357;49430094;Directed;3
257396357;213408766;Directed;3
257396357;123516974;Directed;1
257396357;20059362;Directed;1
257396357;20646457;Directed;1
257396357;109562464;Directed;1
257396357;42428580;Directed;1
257396357;45535193;Directed;1
257396357;27008946;Directed;2
257396357;20692623;Directed;2
257396357;63283;Directed;3
257396357;53017241;Directed;3
257396357;570803272;Directed;2
257396357;119887780;Directed;1
257396357;27608532;Directed;1
257396357;279929259;Directed;1
257396357;20946040;Directed;3
257396357;18673689;Directed;2
257396357;17673017;Directed;1
257396357;36726994;Directed;1
257396357;236902913;Directed;2
257396357;320140078;Directed;1
257396357;367937407;Directed;1
257396357;15037028;Directed;3
257396357;93742094;Directed;2
257396357;19978588;Directed;2
257396357;349126521;Directed;1
257396357;15254157;Directed;2
257396357;269321619;Directed;2
257396357;1441291;Directed;3
257396357;87000390;Directed;3
257396357;221311019;Directed;2
257396357;249121666;Directed;1
257396357;249867294;Directed;1
257396357;120389940;Directed;2
257396357;46068197;Directed;2
257396357;406857408;Directed;2
257396357;49077590;Directed;3
257396357;221774429;Directed;1
257396357;249637750;Directed;2
257396357;71827668;Directed;3
257396357;183216295;Directed;3
257396357;307954136;Directed;3
257396357;438312885;Directed;2
257396357;18805582;Directed;1
257396357;26974807;Directed;2
257396357;632814256;Directed;1
257396357;139013475;Directed;1
257396357;248261459;Directed;2
257396357;129595560;Directed;2
257396357;235090590;Directed;3
257396357;4308031;Directed;3
257396357;264609534;Directed;3
257396357;282087400;Directed;2
257396357;15720571;Directed;1
257396357;33452745;Directed;1
257396357;128251960;Directed;2
257396357;72862385;Directed;1
257396357;529155080;Directed;2
257396357;256179421;Directed;2
257396357;95666436;Directed;3
257396357;204505574;Directed;2
257396357;76470117;Directed;1
257396357;520427798;Directed;1
257396357;311880584;Directed;2
257396357;431002086;Directed;2
257396357;59118576;Directed;2
257396357;34881762;Directed;3
257396357;327267975;Directed;2
257396357;35034509;Directed;1
257396357;548275303;Directed;2
257396357;95027825;Directed;1
257396357;51999396;Directed;3
257396357;330930920;Directed;3
257396357;520694018;Directed;2
257396357;34621309;Directed;2
257396357;57601933;Directed;2
257396357;133671478;Directed;3
257396357;65947781;Directed;2
257396357;24722855;Directed;1
257396357;241696095;Directed;1
257396357;214692112;Directed;2
257396357;22757663;Directed;3
257396357;248368066;Directed;1
257396357;249601180;Directed;1
257396357;331475231;Directed;1
257396357;22279374;Directed;2
257396357;191141576;Directed;2
257396357;18304428;Directed;1
257396357;5223701;Directed;2
257396357;94867275;Directed;2
257396357;95033733;Directed;2
257396357;88445970;Directed;1
257396357;59073534;Directed;1
257396357;29189589;Directed;2
257396357;8157952;Directed;1
257396357;142388490;Directed;2
257396357;245881375;Directed;1
257396357;14001032;Directed;1
257396357;72288115;Directed;2
257396357;17211001;Directed;2
257396357;171431641;Directed;2
257396357;116523372;Directed;1
257396357;14352473;Directed;1
257396357;58738913;Directed;1
257396357;242739134;Directed;1
257396357;22003601;Directed;3
257396357;88899794;Directed;2
257396357;17807156;Directed;1
257396357;451559753;Directed;3
257396357;243207960;Directed;3
257396357;52678717;Directed;3
257396357;28516371;Directed;1
257396357;109536626;Directed;3
257396357;364924774;Directed;1
257396357;434799316;Directed;1
257396357;37942571;Directed;1
257396357;282199322;Directed;2
257396357;365656474;Directed;2
257396357;76112152;Directed;1
257396357;75594993;Directed;1
257396357;14112931;Directed;3
257396357;110649140;Directed;1
257396357;121476812;Directed;1
257396357;102321729;Directed;3
257396357;273890006;Directed;2
257396357;255414937;Directed;1
257396357;576358245;Directed;1
257396357;92612172;Directed;1
257396357;399260243;Directed;1
257396357;517201178;Directed;3
257396357;334888366;Directed;3
257396357;129167753;Directed;2
15248126;17647430;Directed;1
15248126;32416061;Directed;2
15248126;14845783;Directed;3
15248126;63293;Directed;1
15248126;61502712;Directed;2
15248126;49430094;Directed;3
15248126;213408766;Directed;2
15248126;2230301;Directed;1
15248126;17870064;Directed;1
15248126;16856080;Directed;1
15248126;94154580;Directed;1
15248126;20646457;Directed;1
15248126;109562464;Directed;2
15248126;42428580;Directed;2
15248126;14223773;Directed;2
15248126;20611257;Directed;2
15248126;15203929;Directed;1
15248126;27008946;Directed;1
15248126;20692623;Directed;1
15248126;63283;Directed;1
15248126;332757341;Directed;2
15248126;279929259;Directed;2
15248126;119522971;Directed;1
15248126;41554259;Directed;1
15248126;18673689;Directed;1
15248126;236902913;Directed;1
15248126;320140078;Directed;1
15248126;14002442;Directed;1
15248126;27694668;Directed;2
15248126;15037028;Directed;3
15248126;20320607;Directed;2
15248126;19978588;Directed;1
15248126;15254157;Directed;1
15248126;1451621;Directed;2
15248126;16440349;Directed;1
15248126;269321619;Directed;1
15248126;87000390;Directed;2
15248126;257396357;Directed;3
15248126;249867294;Directed;3
15248126;119361818;Directed;3
15248126;81117720;Directed;1
15248126;49077590;Directed;1
15248126;19404548;Directed;2
15248126;67546984;Directed;3
15248126;14393888;Directed;3
15248126;18805582;Directed;3
15248126;26974807;Directed;2
15248126;21846249;Directed;2
15248126;15881294;Directed;1
15248126;236111927;Directed;1
15248126;235090590;Directed;1
15248126;617713;Directed;2
15248126;4308031;Directed;2
15248126;15720571;Directed;3
15248126;33452745;Directed;3
15248126;128251960;Directed;1
15248126;31109096;Directed;2
15248126;295645137;Directed;1
15248126;112973424;Directed;2
15248126;7065962;Directed;2
15248126;737078424;Directed;2
15248126;34621309;Directed;1
15248126;57601933;Directed;3
15248126;133671478;Directed;1
15248126;27954163;Directed;3
15248126;241696095;Directed;1
15248126;8853202;Directed;3
15248126;249601180;Directed;1
15248126;2216141;Directed;3
15248126;191141576;Directed;3
15248126;5223701;Directed;2
15248126;21025876;Directed;3
15248126;20099281;Directed;3
15248126;88445970;Directed;3
15248126;59073534;Directed;2
15248126;29189589;Directed;1
15248126;8157952;Directed;2
15248126;27867782;Directed;2
15248126;15138496;Directed;3
15248126;2049521;Directed;2
15248126;14001032;Directed;1
15248126;20990789;Directed;2
15248126;17211001;Directed;1
15248126;171431641;Directed;3
15248126;16629055;Directed;3
15248126;25300643;Directed;2
15248126;39723677;Directed;2
15248126;19389413;Directed;1
15248126;451559753;Directed;2
15248126;52678717;Directed;1
15248126;28516371;Directed;1
15248126;11178752;Directed;2
15248126;73126157;Directed;1
15248126;757109;Directed;2
15248126;7916832;Directed;2
15248126;22753530;Directed;3
249867294;17647430;Directed;2
249867294;32416061;Directed;1
249867294;550180187;Directed;1
249867294;61502712;Directed;1
249867294;15203929;Directed;2
249867294;119887780;Directed;3
249867294;43677126;Directed;2
249867294;93742094;Directed;1
249867294;15254157;Directed;1
249867294;28303997;Directed;2
249867294;269321619;Directed;2
249867294;66299444;Directed;2
249867294;221311019;Directed;3
249867294;257396357;Directed;3
249867294;120389940;Directed;3
249867294;49077590;Directed;1
249867294;438312885;Directed;1
249867294;529155080;Directed;1
249867294;295645137;Directed;1
249867294;14351248;Directed;2
249867294;391366931;Directed;3
249867294;327267975;Directed;3
249867294;587305823;Directed;3
249867294;135154291;Directed;3
249867294;395789742;Directed;1
249867294;330930920;Directed;1
249867294;34621309;Directed;1
249867294;133671478;Directed;1
249867294;27954163;Directed;2
249867294;241696095;Directed;1
249867294;226887947;Directed;2
249867294;214692112;Directed;1
249867294;54567499;Directed;2
249867294;29189589;Directed;3
249867294;171431641;Directed;1
249867294;17807156;Directed;2
249867294;50152850;Directed;1
249867294;55603;Directed;2
249867294;52101350;Directed;1
249867294;24009585;Directed;2
249867294;262659182;Directed;3
249867294;34224871;Directed;1
249867294;141534382;Directed;1
249867294;532436683;Directed;1
120389940;32416061;Directed;1
120389940;28110685;Directed;2
120389940;191004748;Directed;1
120389940;2230301;Directed;2
120389940;20692623;Directed;2
120389940;15248126;Directed;3
120389940;249867294;Directed;3
120389940;4308031;Directed;1
120389940;103777902;Directed;1
120389940;587305823;Directed;1
120389940;548275303;Directed;2
120389940;34621309;Directed;2
120389940;133671478;Directed;1
120389940;191141576;Directed;1
120389940;59073534;Directed;1
120389940;365656474;Directed;1
119361818;32416061;Directed;1
119361818;14845783;Directed;1
119361818;193763394;Directed;3
119361818;49430094;Directed;1
119361818;16856080;Directed;2
119361818;20059362;Directed;1
119361818;109562464;Directed;1
119361818;42428580;Directed;1
119361818;27051056;Directed;1
119361818;25481788;Directed;2
119361818;20611257;Directed;3
119361818;27008946;Directed;1
119361818;46063659;Directed;1
119361818;53017241;Directed;1
119361818;570803272;Directed;1
119361818;279929259;Directed;2
119361818;16167356;Directed;3
119361818;119522971;Directed;1
119361818;48713350;Directed;1
119361818;112249114;Directed;2
119361818;320140078;Directed;1
119361818;14002442;Directed;1
119361818;27694668;Directed;2
119361818;43677126;Directed;2
119361818;15037028;Directed;3
119361818;15254157;Directed;1
119361818;1451621;Directed;2
119361818;29495262;Directed;1
119361818;16440349;Directed;1
119361818;96118569;Directed;1
119361818;14066952;Directed;2
119361818;87000390;Directed;3
119361818;221311019;Directed;3
119361818;249121666;Directed;3
119361818;15248126;Directed;2
119361818;17894832;Directed;1
119361818;49077590;Directed;2
119361818;14393888;Directed;1
119361818;100529876;Directed;1
119361818;8692982;Directed;2
119361818;236111927;Directed;3
119361818;31109096;Directed;3
119361818;21641783;Directed;2
119361818;7065962;Directed;1
119361818;51999396;Directed;2
119361818;34621309;Directed;2
119361818;24722855;Directed;1
119361818;8157942;Directed;3
119361818;27954163;Directed;3
119361818;17128025;Directed;1
119361818;8853202;Directed;1
119361818;22757663;Directed;1
119361818;2216141;Directed;2
119361818;191141576;Directed;2
119361818;18304428;Directed;3
119361818;20975289;Directed;2
119361818;21025876;Directed;1
119361818;95033733;Directed;2
119361818;93398485;Directed;3
119361818;175332273;Directed;1
119361818;27867782;Directed;3
119361818;17405847;Directed;1
119361818;2049521;Directed;1
119361818;72288115;Directed;1
119361818;17211001;Directed;2
119361818;94347411;Directed;1
119361818;17807156;Directed;1
119361818;109536626;Directed;2
119361818;130093812;Directed;3
119361818;189148357;Directed;1
119361818;769820;Directed;2
14076784;15254157;Directed;1
14076784;26974807;Directed;1
14076784;36342715;Directed;1
14076784;2049521;Directed;2
46068197;32416061;Directed;2
46068197;14845783;Directed;3
46068197;16856080;Directed;3
46068197;257396357;Directed;3
46068197;13250242;Directed;1
46068197;133671478;Directed;1
17894832;109562464;Directed;1
17894832;11583762;Directed;2
17894832;301582113;Directed;3
17894832;737131106;Directed;2
136242086;49430094;Directed;3
136242086;20692623;Directed;3
136242086;15254157;Directed;3
136242086;330930920;Directed;2
136242086;27954163;Directed;2
136242086;28516371;Directed;1
136242086;38633269;Directed;1
406857408;14845783;Directed;1
406857408;193763394;Directed;1
406857408;570803272;Directed;3
406857408;257396357;Directed;1
406857408;133671478;Directed;1
406857408;27954163;Directed;2
406857408;95033733;Directed;1
406857408;241537171;Directed;2
18504179;550180187;Directed;2
18504179;213408766;Directed;1
18504179;27608532;Directed;2
18504179;93742094;Directed;2
18504179;67546984;Directed;3
18504179;249637750;Directed;3
18504179;71827668;Directed;3
18504179;126733456;Directed;2
18504179;26974807;Directed;1
18504179;236111927;Directed;1
18504179;4308031;Directed;2
18504179;295645137;Directed;1
18504179;404682909;Directed;1
18504179;35034509;Directed;2
18504179;57601933;Directed;1
18504179;277980462;Directed;3
18504179;65947781;Directed;2
18504179;241696095;Directed;2
18504179;8853202;Directed;1
18504179;22279374;Directed;3
18504179;54348165;Directed;3
18504179;8157952;Directed;1
18504179;451559753;Directed;1
18504179;243207960;Directed;3
18504179;28516371;Directed;2
18504179;109536626;Directed;1
18504179;86095840;Directed;2
18504179;92612172;Directed;3
18504179;129167753;Directed;2
18504179;271068328;Directed;1
18504179;21896227;Directed;1
18504179;241726730;Directed;2
18504179;105600820;Directed;1
18504179;305805901;Directed;2
18504179;196959258;Directed;3
95713774;109562464;Directed;1
95713774;15254157;Directed;1
95713774;249867294;Directed;1
95713774;256179421;Directed;2
95713774;39723677;Directed;1
95713774;75594993;Directed;3
95713774;275053137;Directed;3
95713774;104450826;Directed;3
81117720;15254157;Directed;3
81117720;256179421;Directed;3
81117720;2216141;Directed;2
81117720;21025876;Directed;3
81117720;274558481;Directed;2
23424743;61502712;Directed;3
23424743;16856080;Directed;1
23424743;109562464;Directed;1
23424743;221311019;Directed;1
23424743;295645137;Directed;1
23424743;2049521;Directed;2
49077590;32416061;Directed;1
49077590;10161492;Directed;3
49077590;16856080;Directed;3
49077590;20646457;Directed;3
49077590;42428580;Directed;2
49077590;27008946;Directed;1
49077590;20946040;Directed;1
49077590;15254157;Directed;3
49077590;1441291;Directed;3
49077590;87000390;Directed;3
49077590;221311019;Directed;3
49077590;257396357;Directed;2
49077590;15248126;Directed;1
49077590;249867294;Directed;1
49077590;46068197;Directed;1
49077590;327334911;Directed;2
49077590;18805582;Directed;2
49077590;26974807;Directed;3
49077590;21641783;Directed;1
49077590;28859181;Directed;1
49077590;311880584;Directed;1
49077590;34881762;Directed;1
49077590;327267975;Directed;1
49077590;133671478;Directed;2
49077590;27954163;Directed;2
49077590;241696095;Directed;2
49077590;8853202;Directed;2
49077590;18915289;Directed;1
49077590;29189589;Directed;3
49077590;17405847;Directed;2
49077590;2049521;Directed;1
49077590;17211001;Directed;2
49077590;48848772;Directed;2
49077590;634553;Directed;1
49077590;15437412;Directed;1
49077590;615174718;Directed;1
19404548;32416061;Directed;2
19404548;14845783;Directed;3
19404548;22606966;Directed;1
19404548;191004748;Directed;2
19404548;49430094;Directed;1
19404548;213408766;Directed;1
19404548;2230301;Directed;1
19404548;42428580;Directed;2
19404548;14223773;Directed;2
19404548;15203929;Directed;2
19404548;20692623;Directed;3
19404548;119887780;Directed;3
19404548;332757341;Directed;2
19404548;20946040;Directed;1
19404548;17673017;Directed;1
19404548;112249114;Directed;1
19404548;320140078;Directed;2
19404548;27694668;Directed;2
19404548;349126521;Directed;3
19404548;16440349;Directed;3
19404548;221311019;Directed;2
19404548;15248126;Directed;1
19404548;249867294;Directed;1
19404548;120389940;Directed;1
19404548;67546984;Directed;2
19404548;6471582;Directed;1
19404548;14393888;Directed;2
19404548;71827668;Directed;1
19404548;100529876;Directed;1
19404548;183216295;Directed;1
19404548;394716520;Directed;1
19404548;18805582;Directed;2
19404548;26974807;Directed;2
19404548;21846249;Directed;3
19404548;236111927;Directed;3
19404548;235090590;Directed;2
19404548;557773236;Directed;1
19404548;33452745;Directed;1
19404548;31109096;Directed;1
19404548;17672932;Directed;1
19404548;95666436;Directed;2
19404548;125436078;Directed;2
19404548;37920535;Directed;2
19404548;33512459;Directed;3
